date,ASML,AVGO,EQIX,GOOGL,ISRG,JPM,LIN,LLY,MSFT,NVO,PLD,RELX,ROP,SPGI,SPY,TDG,TSM,UNH
2024-01-31,0.0020621593,-0.0233082166,-0.0140331152,-0.0750034765,0.0024649279,-0.0108356690,-0.0074046799,0.0009769054,-0.0269462083,0.0524673507,0.0012645213,-0.0105289866,-0.0437523779,-0.0136615081,-0.0163173642,0.0062066811,-0.0267102608,0.0161433787
2024-02-01,0.0238209569,0.0169575661,0.0199573088,0.0075660565,0.0148325983,-0.0036130763,0.0094359877,0.0229547837,0.0155943053,0.0091512812,0.0295999461,0.0215236919,0.0164058939,0.0197836924,0.0130881869,0.0192188795,0.0038065676,-0.0089888877
2024-02-02,0.0001347349,0.0202747517,-0.0033794123,0.0086427280,-0.0001563128,0.0057559389,-0.0038173460,0.0109322919,0.0184259209,-0.0180500889,-0.0091231139,-0.0087595467,0.0069805667,-0.0069332639,0.0105273596,0.0090509739,0.0208131073,0.0060930174
2024-02-05,0.0106129500,0.0153226721,-0.0083701885,0.0091304504,0.0004430087,-0.0013162446,-0.0158687843,0.0577401785,-0.0135452024,0.0401056451,-0.0181044749,-0.0078814366,-0.0067866663,-0.0055279150,-0.0036411641,0.0100732619,0.0262635707,-0.0142484925
2024-02-06,0.0070670150,-0.0164508291,0.0019130662,0.0029232174,0.0149762983,0.0034383426,0.0372664579,-0.0016567501,-0.0003942788,-0.0054963486,0.0282877708,-0.0019258296,-0.0010810213,0.0038755947,0.0029033061,0.0048630476,0.0049666944,0.0153292935
2024-02-07,0.0191624861,0.0281437886,0.0104054924,0.0099929268,0.0043367868,0.0018845262,0.0030560520,0.0288637511,0.0211102532,0.0089278248,-0.0108046410,-0.0026533192,0.0062169760,0.0141849967,0.0083404567,0.0056199528,0.0469091400,0.0170755867
2024-02-08,0.0007699561,0.0140805230,0.0101568624,0.0025425157,-0.0113444795,-0.0035910393,-0.0067893245,0.0141995561,0.0001447141,-0.0022754257,0.0199087723,0.0099154239,-0.0061055164,-0.0502261766,0.0004416856,-0.0160766229,0.0700110362,0.0013477243
2024-02-09,0.0288858580,0.0068090483,0.0005026993,0.0211773039,0.0033080032,0.0012013271,0.0130916578,0.0060896322,0.0155515054,0.0237350259,0.0062278535,0.0172413494,0.0090219896,0.0028858499,0.0057793986,-0.0076910872,-0.0046361617,-0.0035956378
2024-02-12,-0.0214720674,-0.0143676335,-0.0067542975,-0.0098657497,-0.0156869721,0.0044568750,0.0004530919,-0.0039181092,-0.0125786224,-0.0055280294,-0.0032455034,-0.0094161693,-0.0144477168,-0.0190915611,-0.0004390163,-0.0095722940,-0.0199081517,-0.0011191030
2024-02-13,-0.0278625556,-0.0105534107,-0.0203534304,-0.0162001887,-0.0084787643,-0.0087035341,-0.0080075612,0.0077449042,-0.0215287081,-0.0044801781,-0.0088602923,-0.0249524362,-0.0127049191,-0.0164133533,-0.0137729630,0.0118015600,-0.0223057797,-0.0015261461
2024-02-14,0.0233804748,0.0084449781,0.0001562261,0.0055119169,0.0075747447,0.0101572555,0.0051652691,0.0210875317,0.0096652243,0.0275022628,-0.0029035070,0.0248598310,0.0117477388,-0.0030061549,0.0090876706,0.0221605778,0.0134849602,0.0001740694
2024-02-15,0.0058414326,0.0022579574,0.0506235858,-0.0217210304,-0.0041649107,0.0218143839,0.0245937250,0.0006205776,-0.0071551270,-0.0124908090,0.0199233728,0.0002377134,0.0115745090,0.0077872347,0.0068997368,0.0092927552,-0.0018567137,0.0076217467
2024-02-16,-0.0009678846,-0.0154854336,-0.0214176985,-0.0157596899,-0.0040508417,-0.0046699505,0.0068580911,0.0320410837,-0.0061492093,0.0185626497,0.0021788615,0.0168807173,-0.0043980318,-0.0021673494,-0.0049799819,-0.0098463092,-0.0181353226,0.0012864178
2024-02-20,-0.0208517840,-0.0151988763,-0.0017403077,0.0042697153,-0.0026146640,0.0039099589,0.0100317151,-0.0337570075,-0.0031431980,-0.0206435204,-0.0002998877,0.0187046466,-0.0026760923,0.0057605771,-0.0055054848,0.0110084311,-0.0107348365,-0.0009395182
2024-02-21,-0.0014951950,0.0007338090,0.0116877694,0.0101331919,0.0068583737,0.0065097450,0.0080282326,-0.0129026616,-0.0015143002,-0.0042817071,0.0005249610,-0.0027539687,0.0090240539,-0.0039435996,0.0009059537,0.0046073086,0.0000798108,0.0017462849
2024-02-22,0.0480505235,0.0630981832,0.0186069268,0.0108033219,0.0232753211,0.0119956212,0.0172257347,0.0318135242,0.0235466282,0.0296867128,0.0001499101,0.0207132859,0.0114567297,0.0256640611,0.0206953473,0.0245630933,0.0297592208,0.0086788001
2024-02-23,-0.0195408933,-0.0065369780,0.0016690698,-0.0009020172,0.0017734205,0.0050254745,0.0011855229,-0.0001300047,-0.0031823295,-0.0085930663,-0.0017236467,0.0020293769,0.0028093172,0.0070078821,0.0006898013,0.0058175846,0.0035636975,0.0014053893
2024-02-26,0.0153657646,0.0098429379,-0.0052930928,-0.0443876161,-0.0038484235,-0.0034242290,-0.0058539220,0.0030927267,-0.0068235234,0.0003240671,-0.0048796371,0.0045003918,-0.0160898261,-0.0090314712,-0.0036626762,-0.0104093400,0.0085696253,-0.0036415147
2024-02-27,-0.0065641662,-0.0098539013,-0.0003549804,0.0095224920,-0.0046616983,0.0004909437,-0.0003146453,-0.0089645526,-0.0001473639,-0.0102032431,-0.0005279034,-0.0134407771,-0.0014787475,-0.0128516339,0.0018578085,-0.0110999012,-0.0156921662,-0.0226529251
2024-02-28,-0.0019865515,-0.0052535596,0.0215565020,-0.0180009352,0.0003363993,0.0050694319,0.0143886249,-0.0096209224,0.0005890090,-0.0056450629,0.0113217474,-0.0084015269,-0.0066711823,0.0036228685,-0.0013216469,-0.0018906321,-0.0094096554,-0.0294883928
2024-02-29,0.0129644806,0.0085852438,-0.0034196800,0.0152512213,-0.0025608273,0.0091117033,-0.0052748963,-0.0052267497,0.0145197528,-0.0145632079,-0.0053736837,0.0057248642,0.0023550464,-0.0023521512,0.0035949593,0.0048976646,0.0101273109,-0.0093924756
2024-03-01,0.0412534061,0.0758790996,0.0131747746,-0.0095332849,0.0318983081,-0.0041385783,0.0008687995,0.0377347813,0.0044968586,0.0372381127,0.0099798751,-0.0159381367,0.0059297345,0.0014705967,0.0093883996,0.0046954364,0.0406464862,-0.0082453984
2024-03-04,0.0071648075,0.0022085535,0.0145802005,-0.0276359461,0.0067604988,0.0075016364,0.0142250636,0.0129903956,-0.0013959318,0.0299444469,-0.0073553142,0.0062472131,-0.0013506374,-0.0083214578,-0.0010724558,-0.0083328250,0.0325615660,-0.0156476543
2024-03-05,-0.0292571605,-0.0424388639,-0.0198212217,-0.0050994573,-0.0331261118,0.0100172955,0.0117646694,-0.0185414331,-0.0295721361,-0.0257912970,-0.0087568423,0.0059783079,-0.0186578240,-0.0073569225,-0.0099942176,-0.0114281596,-0.0237957814,-0.0180961454
2024-03-06,0.0362184921,0.0053994814,0.0123833254,-0.0095726866,0.0021687399,0.0051974750,0.0057487575,0.0028035173,-0.0013907377,0.0008021375,0.0048325597,-0.0050286901,0.0059589151,0.0090691179,0.0050672161,0.0074826977,0.0488997507,-0.0011625240
2024-03-07,0.0432898898,0.0422296344,-0.0006397436,0.0226787997,0.0116446542,-0.0087584476,0.0036238947,0.0005000661,0.0175335042,0.0895392470,-0.0025549832,0.0027568689,0.0113103284,0.0012436867,0.0099265354,0.0051424708,0.0538956648,0.0130765842
2024-03-08,-0.0506591879,-0.0698574340,0.0044589437,0.0076648605,-0.0021136462,0.0018628624,-0.0058888726,-0.0230977048,-0.0071370352,-0.0209682447,0.0175530705,0.0036654736,-0.0006771760,0.0036561720,-0.0060023784,-0.0082574330,-0.0189678732,-0.0006918793
2024-03-11,-0.0318405385,-0.0119200164,-0.0181739661,0.0166902517,-0.0330483910,0.0003719478,0.0149822862,-0.0364368623,-0.0041848524,-0.0137521670,-0.0070334420,-0.0130106515,0.0145251234,-0.0036194964,-0.0008597368,-0.0113734849,-0.0502150779,0.0263969149
2024-03-12,0.0224582410,-0.0009589794,-0.0008391453,0.0060286863,0.0277117978,0.0082320132,0.0042386750,0.0280238947,0.0265992493,0.0294880140,0.0033553131,0.0108694237,0.0023831744,0.0045232065,0.0107573678,0.0272544475,0.0386994708,0.0004087722
2024-03-13,-0.0157574207,-0.0263259870,-0.0286512565,0.0093140321,-0.0164612321,0.0081120944,0.0102323360,0.0038282246,-0.0004331791,-0.0119903190,-0.0092146959,0.0002287777,-0.0102304938,-0.0013531274,-0.0015675064,0.0036090050,-0.0156511501,-0.0027586709
2024-03-14,-0.0092901905,0.0034980676,-0.0028941148,0.0236783801,0.0034465844,-0.0178178522,-0.0020004809,0.0038132979,0.0243795572,0.0081652777,-0.0193504175,-0.0089202877,-0.0044401556,-0.0106534712,-0.0019767257,-0.0012631742,-0.0177289038,0.0020491345
2024-03-15,-0.0203900005,-0.0212077813,-0.0165718841,-0.0134171207,0.0311467339,0.0123956120,-0.0120479587,-0.0086232770,-0.0206951988,-0.0164213788,-0.0059325489,-0.0046157725,0.0004934750,-0.0015585055,-0.0068666603,-0.0115525275,-0.0189085979,0.0037219327
2024-03-18,0.0012019383,0.0014082601,0.0120651189,0.0460406158,-0.0092359031,0.0124014098,-0.0045276816,0.0112574306,0.0021612334,0.0039284214,-0.0068208353,0.0016229792,-0.0021740444,-0.0025070372,0.0059431512,0.0075074057,0.0015687318,-0.0076811384
2024-03-19,0.0112285519,0.0006223802,-0.0186719646,-0.0044013863,-0.0053232040,0.0058652842,0.0013301076,0.0132694289,0.0098007898,-0.0114381013,-0.0022630841,-0.0002315716,0.0104547243,0.0052636851,0.0055571942,0.0168670329,-0.0129535496,0.0128735223
2024-03-20,0.0199704836,0.0350758233,-0.0233252238,0.0116303915,-0.0004097090,0.0131068641,0.0001285664,0.0001034047,0.0090646498,-0.0076880494,0.0066484653,0.0060201140,0.0039682014,0.0048588808,0.0092490326,0.0117075172,0.0139393181,0.0018446698
2024-03-21,0.0204650699,0.0564261986,-0.0160507637,-0.0076646261,0.0040730496,0.0139051192,-0.0010496676,-0.0033640355,0.0097359782,-0.0040658252,0.0092462504,0.0064441046,0.0040069674,0.0059150527,0.0033048893,0.0143214052,0.0197439484,-0.0051393101
2024-03-22,-0.0109307075,0.0040579116,-0.0131463890,0.0214771593,0.0053832430,-0.0122576230,0.0041603665,0.0004543284,-0.0014673504,-0.0010860600,-0.0097774804,-0.0018293840,0.0001796262,-0.0219810511,-0.0018957309,-0.0009575388,0.0078164455,-0.0032947799
2024-03-25,-0.0010510854,-0.0013962547,-0.0105496212,-0.0046429197,-0.0059888239,-0.0091545757,-0.0028617451,0.0032831941,-0.0137145268,0.0022522819,-0.0115845197,-0.0077892235,-0.0097775707,-0.0015509279,-0.0027629311,-0.0063272453,-0.0022056954,-0.0085498208
2024-03-26,-0.0077942500,-0.0148641716,0.0095266014,0.0039981063,0.0151132561,0.0046710191,0.0013920498,0.0022764102,-0.0028615759,0.0027896509,-0.0156532368,-0.0041561229,0.0063348114,0.0024134731,-0.0018469170,-0.0002451087,-0.0099123848,0.0132336343
2024-03-27,0.0027900891,-0.0095832530,0.0190483381,0.0013273270,0.0062118079,0.0193632723,-0.0028231660,0.0042327945,-0.0005217127,-0.0105092938,0.0297267216,0.0064920100,0.0085671396,0.0079145187,0.0084037203,0.0087399237,-0.0154854120,0.0016047784
2024-03-28,-0.0036344511,0.0050653964,0.0122898561,0.0003977008,-0.0025243933,0.0039095316,-0.0040966392,-0.0002827283,-0.0016848090,0.0027332686,0.0105542306,-0.0027643042,0.0029686802,0.0062438265,-0.0001911456,-0.0017830341,-0.0046820931,0.0032447572
2024-04-01,0.0231639398,0.0187490448,-0.0306303640,0.0302128403,-0.0105740591,-0.0067898601,-0.0019814040,-0.0223790634,0.0091511134,-0.0066197535,-0.0176625780,-0.0117810444,-0.0128734426,0.0038548045,-0.0017396442,-0.0143390738,0.0399852353,-0.0101071035
2024-04-02,-0.0264260990,-0.0085167941,-0.0092243701,-0.0059812033,-0.0316813380,-0.0004022002,-0.0044453831,0.0044835871,-0.0073721571,-0.0085457819,-0.0182926751,-0.0081814751,-0.0138722738,-0.0022947063,-0.0063581416,-0.0083366390,-0.0089758788,-0.0644477101
2024-04-03,0.0140269152,0.0182628237,-0.0047434095,0.0023292361,0.0027723300,-0.0028161320,0.0024493067,0.0157469894,-0.0023490977,0.0041910591,0.0040611861,-0.0061277556,-0.0023079948,0.0008214073,0.0010986045,0.0205097446,0.0126944330,0.0034923602
2024-04-04,-0.0274007601,-0.0335309973,-0.0099756783,-0.0283370402,-0.0117364766,-0.0076084228,-0.0112654899,-0.0101934409,-0.0061124634,-0.0238601895,-0.0111031475,-0.0165994553,-0.0122258674,0.0045961200,-0.0122061408,-0.0196579158,-0.0164789647,-0.0094834715
2024-04-05,0.0274173656,0.0166451063,0.0043146671,0.0130870278,0.0249920851,0.0092001382,0.0162708288,0.0210003932,0.0182826691,0.0153276090,0.0004009512,0.0137448925,0.0106650436,0.0073992064,0.0104468209,0.0256734337,0.0121724347,0.0007905225
2024-04-08,0.0032260374,-0.0024860594,0.0048189178,0.0154096177,-0.0037591645,0.0052166311,-0.0065203597,-0.0088241400,-0.0021854369,0.0127124494,0.0114638251,-0.0028545789,0.0004050066,0.0058387796,0.0005592035,-0.0016109592,0.0101159312,0.0005704586
2024-04-09,0.0072452628,-0.0015119480,0.0165567174,0.0113014715,0.0104153176,-0.0067009986,-0.0080794446,-0.0257947368,0.0039800969,-0.0203985604,0.0007133628,0.0073951357,0.0004601882,0.0020503070,0.0011568935,-0.0140761682,0.0182786743,0.0081579058
2024-04-10,-0.0153763574,-0.0087774184,-0.0315385105,-0.0029374747,-0.0063945162,-0.0085213392,-0.0162685545,0.0062594812,-0.0070844164,0.0005606984,-0.0446696798,-0.0163389806,-0.0137815386,-0.0251954389,-0.0100131989,0.0032731912,0.0056397553,-0.0210345665
2024-04-11,0.0180277003,0.0454411758,-0.0027706465,0.0209427396,0.0097822643,-0.0002047045,0.0055718566,-0.0031365099,0.0110334380,0.0037621223,-0.0030675189,0.0077034153,0.0068097796,-0.0026411439,0.0075469284,0.0123125007,0.0067019852,-0.0185091301
2024-04-12,-0.0305790349,-0.0277695215,-0.0126257225,-0.0105390584,-0.0190180538,-0.0646779605,-0.0123400893,-0.0104661646,-0.0140911228,-0.0070973345,-0.0103950424,-0.0021500921,-0.0070601725,-0.0120828687,-0.0138029851,-0.0117821730,-0.0317933413,-0.0057047841
2024-04-15,-0.0072985122,-0.0248350096,-0.0260977276,-0.0181955056,-0.0193347263,0.0005472618,-0.0059452290,-0.0011574837,-0.0195781710,-0.0048991654,-0.0269747740,-0.0031122414,-0.0141275757,-0.0197456403,-0.0125281616,-0.0105541031,-0.0166996515,0.0146401586
2024-04-16,0.0231456377,0.0140156756,-0.0026474691,-0.0029705797,0.0031534940,-0.0114278175,0.0023158267,-0.0053678848,0.0022725276,-0.0036320225,-0.0090682195,-0.0086455178,-0.0024231767,-0.0024417671,-0.0018237489,0.0129607005,-0.0024260372,0.0521958612
2024-04-17,-0.0709474608,-0.0349345167,-0.0102137925,0.0069302820,-0.0115703989,-0.0039822459,0.0022657236,0.0053968545,-0.0066091011,0.0087484574,-0.0719016916,0.0041182611,-0.0009680094,0.0086890919,-0.0059182401,0.0020847112,-0.0055076849,0.0215401113
2024-04-18,-0.0204713073,-0.0184309051,0.0072018161,0.0034731067,-0.0041157989,0.0064972433,-0.0008057556,-0.0064200259,-0.0183808491,-0.0142937071,-0.0169028592,-0.0004826969,0.0015198115,0.0030573862,-0.0020577891,-0.0099534759,-0.0486227313,0.0296247927
2024-04-19,-0.0331711419,-0.0431138678,0.0110154316,-0.0123067408,-0.0168800377,0.0251033265,-0.0002911337,-0.0263288000,-0.0127390125,-0.0003258401,-0.0114624227,-0.0086892442,0.0134846067,-0.0019594556,-0.0087283106,-0.0212609121,-0.0345505664,0.0161199918
2024-04-22,0.0145545483,0.0163939066,0.0090108467,0.0142124391,0.0070699251,0.0194295435,0.0015012840,0.0069116687,0.0046101149,0.0207806543,0.0057011125,0.0175311117,0.0088512192,0.0105923925,0.0092091444,0.0111393137,0.0160534054,-0.0197554013
2024-04-23,0.0338512035,0.0201966942,0.0094867851,0.0126695091,0.0220908954,0.0144130752,-0.0042733737,0.0196352264,0.0164854178,0.0269838136,0.0072058442,0.0112465636,0.0009461145,-0.0088024582,0.0118667341,0.0345315684,0.0283619041,-0.0102802595
2024-04-24,-0.0102599874,0.0061078962,-0.0066413126,0.0054973861,-0.0054894900,0.0048923549,-0.0016626002,-0.0180904722,0.0036557884,-0.0192784947,-0.0157397061,-0.0196403550,-0.0029835484,0.0000484056,-0.0004746691,-0.0006278522,-0.0034472780,0.0023036194
2024-04-25,0.0114197647,0.0299167572,-0.0244305548,-0.0196694329,-0.0050399045,0.0015019426,-0.0011028215,-0.0100109271,-0.0244951746,-0.0029328289,0.0016475390,-0.0074823076,0.0044607161,0.0053716377,-0.0037989087,0.0120487341,0.0271491763,0.0134618605
2024-04-26,0.0203555455,0.0383569262,-0.0091284405,0.1022436217,0.0059230046,0.0006206182,-0.0014646194,0.0119193466,0.0182439281,0.0084268293,0.0068699241,0.0119163830,-0.0252213814,0.0006739507,0.0094738228,0.0020453637,0.0125931570,0.0030171869
2024-04-29,-0.0100112521,-0.0040548326,-0.0072033627,-0.0337309161,-0.0031704686,-0.0010854083,0.0042646220,0.0050305419,-0.0100167471,0.0002364009,0.0091293827,-0.0014421356,-0.0250579546,-0.0011305631,0.0035414913,-0.0003416385,0.0014459936,-0.0127586636
2024-04-30,-0.0409993843,-0.0286489724,-0.0209679826,-0.0202827952,-0.0094082947,-0.0079676232,-0.0092344119,0.0595497831,-0.0321193587,0.0112705583,-0.0281877949,-0.0086643420,-0.0041279685,0.0012521847,-0.0158412768,-0.0084926668,-0.0083753770,-0.0108991367
